scenario,fs,noise_sigma,jitter_sigma,seed,method,rmse,bias,n
circle_r15_v5,2.0,0.05,0.0,2,savgol_w5p2,0.08232270759941525,-0.07365424579342723,41
circle_r15_v5,2.0,0.05,0.0,2,savgol_w7p3,0.06263438261920906,0.004520082550122395,41
circle_r15_v5,2.0,0.05,0.0,2,savgol_w9p3,0.03783057086232934,0.0027889386171464636,41
circle_r15_v5,2.0,0.05,0.0,2,savgol_w11p3,0.024601460732617375,-8.589443021272421e-05,41
circle_r15_v5,2.0,0.05,0.0,2,family_a_W3,0.06263438261920927,0.0045200825501209045,41
circle_r15_v5,2.0,0.05,0.0,2,family_a_W5,0.024601460732617368,-8.589443021306801e-05,41
circle_r15_v5,2.0,0.05,0.0,2,family_a_W7,0.020771903666589837,-0.016343163848378275,41
circle_r15_v5,2.0,0.05,0.0,2,family_a_midspan_W5,0.021671366444936176,0.015838509484485543,41
circle_r15_v5,2.0,0.05,0.0,3,forward,0.16913027154456592,-0.009409089448772784,41
circle_r15_v5,2.0,0.05,0.0,3,central,0.0732761689629845,-0.023292122693405363,41
circle_r15_v5,2.0,0.05,0.0,3,cubic_global,0.1233939219211376,0.0025028452732834936,41
circle_r15_v5,2.0,0.05,0.0,3,smoothing_spline,0.2424923179946558,0.02042299170432273,41
circle_r15_v5,2.0,0.05,0.0,3,savgol_w5p2,0.0869211641506236,-0.08066702842555179,41
circle_r15_v5,2.0,0.05,0.0,3,savgol_w7p3,0.04917713096014432,-0.002829319290962407,41
circle_r15_v5,2.0,0.05,0.0,3,savgol_w9p3,0.03786958357741154,-0.004425564252076519,41
circle_r15_v5,2.0,0.05,0.0,3,savgol_w11p3,0.028248331247273082,-0.009398479459255656,41
circle_r15_v5,2.0,0.05,0.0,3,family_a_W3,0.04917713096014472,-0.002829319290964384,41
circle_r15_v5,2.0,0.05,0.0,3,family_a_W5,0.02824833124727307,-0.009398479459255827,41
circle_r15_v5,2.0,0.05,0.0,3,family_a_W7,0.027604715491946808,-0.024752636295832926,41
circle_r15_v5,2.0,0.05,0.0,3,family_a_midspan_W5,0.015518242046133307,0.011049947267992227,41
circle_r15_v5,2.0,0.05,0.0,4,forward,0.09809922701496082,0.0001370763246560828,41
circle_r15_v5,2.0,0.05,0.0,4,central,0.05118964306359171,-0.023889702593137253,41
circle_r15_v5,2.0,0.05,0.0,4,cubic_global,0.07117406283761012,0.0005721320863191896,41
circle_r15_v5,2.0,0.05,0.0,4,smoothing_spline,0.24263624147079085,0.02152795735671883,41
circle_r15_v5,2.0,0.05,0.0,4,savgol_w5p2,0.08327406638726831,-0.07923972676122364,41
circle_r15_v5,2.0,0.05,0.0,4,savgol_w7p3,0.0389856792077996,-0.0013429407291152846,41
circle_r15_v5,2.0,0.05,0.0,4,savgol_w9p3,0.031361668532778025,-0.003821585906936168,41
circle_r15_v5,2.0,0.05,0.0,4,savgol_w11p3,0.02574881353305515,-0.007329470875126178,41
circle_r15_v5,2.0,0.05,0.0,4,family_a_W3,0.038985679207799606,-0.001342940729117634,41
circle_r15_v5,2.0,0.05,0.0,4,family_a_W5,0.025748813533055574,-0.00732947087512638,41
circle_r15_v5,2.0,0.05,0.0,4,family_a_W7,0.028108973178384955,-0.023053015685419002,41
circle_r15_v5,2.0,0.05,0.0,4,family_a_midspan_W5,0.012322198360962306,0.009248093037585572,41
circle_r15_v5,2.0,0.05,0.005,0,forward,0.1327504548387092,0.0038892450777859677,41
circle_r15_v5,2.0,0.05,0.005,0,central,0.07734361957769738,-0.01752308197584437,41
circle_r15_v5,2.0,0.05,0.005,0,cubic_global,0.11842247600254234,0.004469201130857796,41
circle_r15_v5,2.0,0.05,0.005,0,smoothing_spline,0.2461023979136374,0.030663652971693496,41
circle_r15_v5,2.0,0.05,0.005,0,savgol_w5p2,0.08830171020204068,-0.08218338911845893,41
circle_r15_v5,2.0,0.05,0.005,0,savgol_w7p3,0.052032816034363626,-0.005267775729620177,41
circle_r15_v5,2.0,0.05,0.005,0,savgol_w9p3,0.03654059521827712,-0.006994138393019262,41
circle_r15_v5,2.0,0.05,0.005,0,savgol_w11p3,0.02542550090400819,-0.009239671066746226,41
circle_r15_v5,2.0,0.05,0.005,0,family_a_W3,0.057704172835551605,0.005642965473928514,41
circle_r15_v5,2.0,0.05,0.005,0,family_a_W5,0.024325550802248533,0.0015944857874674446,41
circle_r15_v5,2.0,0.05,0.005,0,family_a_W7,0.018760705485200826,-0.013431081389660982,41
circle_r15_v5,2.0,0.05,0.005,0,family_a_midspan_W5,0.023681670850840313,0.019388297899100924,41
circle_r15_v5,2.0,0.05,0.005,1,forward,0.10857027427595517,-0.006621696792809819,41
circle_r15_v5,2.0,0.05,0.005,1,central,0.06202409946545708,-0.022006838597128046,41
circle_r15_v5,2.0,0.05,0.005,1,cubic_global,0.09469077273351577,0.0025909544431683335,41
circle_r15_v5,2.0,0.05,0.005,1,smoothing_spline,0.24127265957479288,0.0234940231688454,41
circle_r15_v5,2.0,0.05,0.005,1,savgol_w5p2,0.07459438030804384,-0.07125606538925879,41
circle_r15_v5,2.0,0.05,0.005,1,savgol_w7p3,0.0405600550570052,0.005984822715209962,41
circle_r15_v5,2.0,0.05,0.005,1,savgol_w9p3,0.02257454620709653,0.004919031265419217,41
circle_r15_v5,2.0,0.05,0.005,1,savgol_w11p3,0.016931793540625927,0.0019205921609057731,41
circle_r15_v5,2.0,0.05,0.005,1,family_a_W3,0.03997081524257538,-0.0004458891516065646,41
circle_r15_v5,2.0,0.05,0.005,1,family_a_W5,0.018459401694084183,-0.005415540461410877,41
circle_r15_v5,2.0,0.05,0.005,1,family_a_W7,0.023274586076149517,-0.020574281644159104,41
circle_r15_v5,2.0,0.05,0.005,1,family_a_midspan_W5,0.016131111210650036,0.012145532016763669,41
circle_r15_v5,2.0,0.05,0.005,2,forward,0.15229497627733452,-0.0027362353775405124,41
circle_r15_v5,2.0,0.05,0.005,2,central,0.08202078026278206,-0.01947284189684549,41
circle_r15_v5,2.0,0.05,0.005,2,cubic_global,0.13707884529963196,0.006419460097617355,41
circle_r15_v5,2.0,0.05,0.005,2,smoothing_spline,0.24292259334401395,0.01947876270868928,41
circle_r15_v5,2.0,0.05,0.005,2,savgol_w5p2,0.08155902272633703,-0.075790892492527,41
circle_r15_v5,2.0,0.05,0.005,2,savgol_w7p3,0.0431429803454981,0.0030796944736780595,41
circle_r15_v5,2.0,0.05,0.005,2,savgol_w9p3,0.03384440523457914,-0.00024734499335683644,41
circle_r15_v5,2.0,0.05,0.005,2,savgol_w11p3,0.02672294952664224,-0.004277479885106535,41
circle_r15_v5,2.0,0.05,0.005,2,family_a_W3,0.05361483222264164,0.0011469125511620031,41
circle_r15_v5,2.0,0.05,0.005,2,family_a_W5,0.03159627711112539,-0.006883211389023584,41
circle_r15_v5,2.0,0.05,0.005,2,family_a_W7,0.029319962439584592,-0.02257533262312691,41
circle_r15_v5,2.0,0.05,0.005,2,family_a_midspan_W5,0.01703631509663668,0.008663813844584492,41
circle_r15_v5,2.0,0.05,0.005,3,forward,0.17773574577686832,0.004864980304139306,41
circle_r15_v5,2.0,0.05,0.005,3,central,0.0731788719848642,-0.014309970453309244,41
circle_r15_v5,2.0,0.05,0.005,3,cubic_global,0.12639614785243125,0.012998332741596362,41
circle_r15_v5,2.0,0.05,0.005,3,smoothing_spline,0.24290623728438268,0.02252671957080531,41
circle_r15_v5,2.0,0.05,0.005,3,savgol_w5p2,0.08246152446265348,-0.07765531950374788,41
circle_r15_v5,2.0,0.05,0.005,3,savgol_w7p3,0.051936927947467286,0.002125521368345805,41
circle_r15_v5,2.0,0.05,0.005,3,savgol_w9p3,0.032784690701324566,-0.0018953117196583167,41
circle_r15_v5,2.0,0.05,0.005,3,savgol_w11p3,0.023792896371100027,-0.006243314186568646,41
circle_r15_v5,2.0,0.05,0.005,3,family_a_W3,0.04194333686268643,0.004348335100568839,41
circle_r15_v5,2.0,0.05,0.005,3,family_a_W5,0.019116721713936198,-0.004593542665909504,41
circle_r15_v5,2.0,0.05,0.005,3,family_a_W7,0.023287051045438052,-0.020215698934227484,41
circle_r15_v5,2.0,0.05,0.005,3,family_a_midspan_W5,0.015226312609536365,0.011051426522693924,41
circle_r15_v5,2.0,0.05,0.005,4,forward,0.15040243065769607,-0.007293377191994428,41
circle_r15_v5,2.0,0.05,0.005,4,central,0.07423126272660603,-0.028004368929565003,41
circle_r15_v5,2.0,0.05,0.005,4,cubic_global,0.1298204272326993,-0.0031772587670430186,41
circle_r15_v5,2.0,0.05,0.005,4,smoothing_spline,0.24296145015353335,0.018312128368201574,41
circle_r15_v5,2.0,0.05,0.005,4,savgol_w5p2,0.09313786784847954,-0.08707016341678432,41
circle_r15_v5,2.0,0.05,0.005,4,savgol_w7p3,0.0488427112866125,-0.01015269221206161,41
circle_r15_v5,2.0,0.05,0.005,4,savgol_w9p3,0.035133039823497546,-0.01025276560062393,41
circle_r15_v5,2.0,0.05,0.005,4,savgol_w11p3,0.02840155919438397,-0.013849112143632,41
circle_r15_v5,2.0,0.05,0.005,4,family_a_W3,0.04405348587894742,-0.008215184059926158,41
circle_r15_v5,2.0,0.05,0.005,4,family_a_W5,0.022106365571987488,-0.01034895124122458,41
circle_r15_v5,2.0,0.05,0.005,4,family_a_W7,0.028516639801969338,-0.02588883789381342,41
circle_r15_v5,2.0,0.05,0.005,4,family_a_midspan_W5,0.01261663758204654,0.007186448146023804,41
circle_r15_v5,2.0,0.2,0.0,0,forward,0.4525818209530302,0.03439999144439714,41
circle_r15_v5,2.0,0.2,0.0,0,central,0.22579213645696675,-0.010889496487940586,41
circle_r15_v5,2.0,0.2,0.0,0,cubic_global,0.3822370090829377,0.03043747282274207,41
circle_r15_v5,2.0,0.2,0.0,0,smoothing_spline,0.2427388652260367,0.023341665328001145,41
circle_r15_v5,2.0,0.2,0.0,0,savgol_w5p2,0.12168271760231313,-0.07697716685568108,41
circle_r15_v5,2.0,0.2,0.0,0,savgol_w7p3,0.16073182227912244,0.000527233804961171,41
circle_r15_v5,2.0,0.2,0.0,0,savgol_w9p3,0.10132008644158688,0.003179115381226272,41
circle_r15_v5,2.0,0.2,0.0,0,savgol_w11p3,0.08467260005857875,8.736145697286721e-05,41
circle_r15_v5,2.0,0.2,0.0,0,family_a_W3,0.16073182227912203,0.0005272338049591653,41
circle_r15_v5,2.0,0.2,0.0,0,family_a_W5,0.08467260005857874,8.73614569725807e-05,41
circle_r15_v5,2.0,0.2,0.0,0,family_a_W7,0.06690148404695456,-0.017635958628402067,41
circle_r15_v5,2.0,0.2,0.0,0,family_a_midspan_W5,0.055549082545222395,0.014787213656950618,41
circle_r15_v5,2.0,0.2,0.0,1,forward,0.4864018810874133,0.016746143463770354,41
circle_r15_v5,2.0,0.2,0.0,1,central,0.28891076403673843,-0.008217767023646546,41
circle_r15_v5,2.0,0.2,0.0,1,cubic_global,0.4282900595908648,0.0304633205790745,41
circle_r15_v5,2.0,0.2,0.0,1,smoothing_spline,0.241386140102813,0.03479902806987999,41
circle_r15_v5,2.0,0.2,0.0,1,savgol_w5p2,0.1499781521439621,-0.06868551576611182,41
circle_r15_v5,2.0,0.2,0.0,1,savgol_w7p3,0.23476384412424392,0.008172938340429883,41
circle_r15_v5,2.0,0.2,0.0,1,savgol_w9p3,0.1419261318524517,0.00697463733729221,41
circle_r15_v5,2.0,0.2,0.0,1,savgol_w11p3,0.08920776613218,0.006224987522268683,41
circle_r15_v5,2.0,0.2,0.0,1,family_a_W3,0.2347638441242437,0.008172938340428164,41
circle_r15_v5,2.0,0.2,0.0,1,family_a_W5,0.08920776613217937,0.0062249875222680235,41
circle_r15_v5,2.0,0.2,0.0,1,family_a_W7,0.06040164977957533,-0.01089370608592436,41
circle_r15_v5,2.0,0.2,0.0,1,family_a_midspan_W5,0.05653463164499954,0.02876010409144546,41
circle_r15_v5,2.0,0.2,0.0,2,forward,0.5779067740990756,0.07450007482082141,41
circle_r15_v5,2.0,0.2,0.0,2,central,0.33193910164603163,0.016097675391342617,41
circle_r15_v5,2.0,0.2,0.0,2,cubic_global,0.5254060870684927,0.06417587704780124,41
circle_r15_v5,2.0,0.2,0.0,2,smoothing_spline,0.24576002290892893,0.04467493427763897,41
circle_r15_v5,2.0,0.2,0.0,2,savgol_w5p2,0.15795895346879765,-0.05876933671287544,41
circle_r15_v5,2.0,0.2,0.0,2,savgol_w7p3,0.2502745221698817,0.0227249075091063,41
circle_r15_v5,2.0,0.2,0.0,2,savgol_w9p3,0.1516849947729836,0.02009309953669607,41
circle_r15_v5,2.0,0.2,0.0,2,savgol_w11p3,0.10033682987109631,0.018537285640823443,41
circle_r15_v5,2.0,0.2,0.0,2,family_a_W3,0.2502745221698813,0.022724907509104438,41
circle_r15_v5,2.0,0.2,0.0,2,family_a_W5,0.10033682987109627,0.0185372856408233,41
circle_r15_v5,2.0,0.2,0.0,2,family_a_W7,0.05193452494991292,-0.0017842062481258332,41
circle_r15_v5,2.0,0.2,0.0,2,family_a_midspan_W5,0.06710175814806718,0.03213822672198926,41
circle_r15_v5,2.0,0.2,0.0,3,forward,0.6705539010541226,0.00815863095312486,41
circle_r15_v5,2.0,0.2,0.0,3,central,0.2784052771039864,-0.015964054096404657,41
circle_r15_v5,2.0,0.2,0.0,3,cubic_global,0.49465978513122816,0.03175597895978673,41
circle_r15_v5,2.0,0.2,0.0,3,smoothing_spline,0.24025121919982342,0.01311944248902518,41
circle_r15_v5,2.0,0.2,0.0,3,savgol_w5p2,0.15604657999584232,-0.08676652695256719,41
circle_r15_v5,2.0,0.2,0.0,3,savgol_w7p3,0.19746177753977356,-0.005242980527720148,41
circle_r15_v5,2.0,0.2,0.0,3,savgol_w9p3,0.15090004270236063,-0.00917753314610812,41
circle_r15_v5,2.0,0.2,0.0,3,savgol_w11p3,0.10826438268814775,-0.019226353077034106,41
circle_r15_v5,2.0,0.2,0.0,3,family_a_W3,0.19746177753977295,-0.005242980527722125,41
circle_r15_v5,2.0,0.2,0.0,3,family_a_W5,0.10826438268814782,-0.019226353077034276,41
circle_r15_v5,2.0,0.2,0.0,3,family_a_W7,0.061922123214484134,-0.03547045340615775,41
circle_r15_v5,2.0,0.2,0.0,3,family_a_midspan_W5,0.04493224857145777,0.012595046303560661,41
circle_r15_v5,2.0,0.2,0.0,4,forward,0.3893468170966499,0.07653471993368491,41
circle_r15_v5,2.0,0.2,0.0,4,central,0.18331073507184403,-0.01866801995046281,41
circle_r15_v5,2.0,0.2,0.0,4,cubic_global,0.2952373514926296,0.03211840877449138,41
circle_r15_v5,2.0,0.2,0.0,4,smoothing_spline,0.24070984203568108,0.017531074278806583,41
circle_r15_v5,2.0,0.2,0.0,4,savgol_w5p2,0.1306619372052411,-0.0810674342294083,41
circle_r15_v5,2.0,0.2,0.0,4,savgol_w7p3,0.15643280897780304,-0.0006606125940386045,41
circle_r15_v5,2.0,0.2,0.0,4,savgol_w9p3,0.12453869757579893,-0.006851042785739759,41
circle_r15_v5,2.0,0.2,0.0,4,savgol_w11p3,0.09938816395051377,-0.010900834017844188,41
circle_r15_v5,2.0,0.2,0.0,4,family_a_W3,0.15643280897780254,-0.0006606125940406101,41
circle_r15_v5,2.0,0.2,0.0,4,family_a_W5,0.09938816395051407,-0.010900834017844875,41
circle_r15_v5,2.0,0.2,0.0,4,family_a_W7,0.0705348803890196,-0.028644863957292294,41
circle_r15_v5,2.0,0.2,0.0,4,family_a_midspan_W5,0.032799925371318685,0.005264668933290788,41
circle_r15_v5,2.0,0.2,0.005,0,forward,0.5383074548558616,0.06378369731673068,41
circle_r15_v5,2.0,0.2,0.005,0,central,0.30103431956464377,0.004411996367553015,41
circle_r15_v5,2.0,0.2,0.005,0,cubic_global,0.4729751917557753,0.03497682230454093,41
circle_r15_v5,2.0,0.2,0.005,0,smoothing_spline,0.2562923328600661,0.05330495209770891,41
circle_r15_v5,2.0,0.2,0.005,0,savgol_w5p2,0.14816178909465405,-0.06089696259144454,41
circle_r15_v5,2.0,0.2,0.005,0,savgol_w7p3,0.2217640496916435,0.016145250257701554,41
circle_r15_v5,2.0,0.2,0.005,0,savgol_w9p3,0.15032095733874057,0.013888980236779569,41
circle_r15_v5,2.0,0.2,0.005,0,savgol_w11p3,0.0956874624320942,0.013973266861746506,41
circle_r15_v5,2.0,0.2,0.005,0,family_a_W3,0.23138996244058221,0.027406099873698974,41
circle_r15_v5,2.0,0.2,0.005,0,family_a_W5,0.10007579001208536,0.02485532582216824,41
circle_r15_v5,2.0,0.2,0.005,0,family_a_W7,0.05292542096571485,0.009764813921937194,41
circle_r15_v5,2.0,0.2,0.005,0,family_a_midspan_W5,0.07142246733395263,0.04580960939579978,41
circle_r15_v5,2.0,0.2,0.005,1,forward,0.4300168331792704,0.014150090680651546,41
circle_r15_v5,2.0,0.2,0.005,1,central,0.23144320515083755,-0.013961326466504036,41
circle_r15_v5,2.0,0.2,0.005,1,cubic_global,0.3787655821007821,0.026088226556955287,41
circle_r15_v5,2.0,0.2,0.005,1,smoothing_spline,0.23656248134600505,0.02480611756525018,41
circle_r15_v5,2.0,0.2,0.005,1,savgol_w5p2,0.1078377960110055,-0.06980317785748366,41
circle_r15_v5,2.0,0.2,0.005,1,savgol_w7p3,0.1526409805340855,0.008807344742431944,41
circle_r15_v5,2.0,0.2,0.005,1,savgol_w9p3,0.08454883188523829,0.006653163448057403,41
circle_r15_v5,2.0,0.2,0.005,1,savgol_w11p3,0.06746292753447307,0.003918074330978521,41
circle_r15_v5,2.0,0.2,0.005,1,family_a_W3,0.15973480566836912,0.002513413986282246,41
circle_r15_v5,2.0,0.2,0.005,1,family_a_W5,0.0707283001945202,-0.0034393649590461154,41
circle_r15_v5,2.0,0.2,0.005,1,family_a_W7,0.04791650094820093,-0.018826807493910434,41
circle_r15_v5,2.0,0.2,0.005,1,family_a_midspan_W5,0.04544048410400888,0.016257337096184637,41
circle_r15_v5,2.0,0.2,0.005,2,forward,0.608114992750031,0.03809880195603935,41
circle_r15_v5,2.0,0.2,0.005,2,central,0.3195629200048145,-0.004008091592602797,41
circle_r15_v5,2.0,0.2,0.005,2,cubic_global,0.5508218900418593,0.0399130162361839,41
circle_r15_v5,2.0,0.2,0.005,2,smoothing_spline,0.2427004605075132,0.009390896053183096,41
circle_r15_v5,2.0,0.2,0.005,2,savgol_w5p2,0.15491378828523053,-0.07509626169485419,41
circle_r15_v5,2.0,0.2,0.005,2,savgol_w7p3,0.20021768330831452,0.010532089373518336,41
circle_r15_v5,2.0,0.2,0.005,2,savgol_w9p3,0.14982748711642255,0.00039063824642353084,41
circle_r15_v5,2.0,0.2,0.005,2,savgol_w11p3,0.11813297425139323,-0.0062492789858129665,41
circle_r15_v5,2.0,0.2,0.005,2,family_a_W3,0.21479470772717701,0.009045747359528714,41
circle_r15_v5,2.0,0.2,0.005,2,family_a_W5,0.12344011717648136,-0.008808287571211982,41
circle_r15_v5,2.0,0.2,0.005,2,family_a_W7,0.0786128010496951,-0.026707135927070094,41
circle_r15_v5,2.0,0.2,0.005,2,family_a_midspan_W5,0.05909788792429989,0.003258587653483915,41
circle_r15_v5,2.0,0.2,0.005,3,forward,0.7028071455614471,0.0628206360428499,41
circle_r15_v5,2.0,0.2,0.005,3,central,0.2873371283031782,0.019697334030825964,41
circle_r15_v5,2.0,0.2,0.005,3,cubic_global,0.5059303347069236,0.07059798317843843,41
circle_r15_v5,2.0,0.2,0.005,3,smoothing_spline,0.24340220680506405,0.021570589932254518,41
circle_r15_v5,2.0,0.2,0.005,3,savgol_w5p2,0.11353136054312529,-0.06813890443074776,41
circle_r15_v5,2.0,0.2,0.005,3,savgol_w7p3,0.1741169366007208,0.022568864614438727,41
circle_r15_v5,2.0,0.2,0.005,3,savgol_w9p3,0.10719070884721739,0.008537516126580044,41
circle_r15_v5,2.0,0.2,0.005,3,savgol_w11p3,0.0759017046753701,-0.0011471434988066958,41
circle_r15_v5,2.0,0.2,0.005,3,family_a_W3,0.1697257565506538,0.024593897849636438,41
circle_r15_v5,2.0,0.2,0.005,3,family_a_W5,0.07377682952055471,0.0005770165853555114,41
circle_r15_v5,2.0,0.2,0.005,3,family_a_W7,0.049032479338937875,-0.01722146408895907,41
circle_r15_v5,2.0,0.2,0.005,3,family_a_midspan_W5,0.044049606937628744,0.013273680692921768,41
circle_r15_v5,2.0,0.2,0.005,4,forward,0.5948170592025146,0.006448705940116917,41
circle_r15_v5,2.0,0.2,0.005,4,central,0.2779416633705254,-0.0401451118622796,41
circle_r15_v5,2.0,0.2,0.005,4,cubic_global,0.5203950347119817,-0.0030549711714732883,41
circle_r15_v5,2.0,0.2,0.005,4,smoothing_spline,0.24236549341219552,0.006106869969634255,41
circle_r15_v5,2.0,0.2,0.005,4,savgol_w5p2,0.1557577333368247,-0.10407472003148124,41
circle_r15_v5,2.0,0.2,0.005,4,savgol_w7p3,0.1773289152271531,-0.030903400946740444,41
circle_r15_v5,2.0,0.2,0.005,4,savgol_w9p3,0.11495737560741372,-0.023581845957315228,41
circle_r15_v5,2.0,0.2,0.005,4,savgol_w11p3,0.08644216616224591,-0.02634118609987159,41
circle_r15_v5,2.0,0.2,0.005,4,family_a_W3,0.175715573351401,-0.029418672443826337,41
circle_r15_v5,2.0,0.2,0.005,4,family_a_W5,0.08150571163630486,-0.022871682205081265,41
circle_r15_v5,2.0,0.2,0.005,4,family_a_W7,0.06411071055833528,-0.03987785409855965,41
circle_r15_v5,2.0,0.2,0.005,4,family_a_midspan_W5,0.04148158903446178,-0.0032987801356776873,41
circle_r15_v5,5.0,0.0,0.0,0,forward,0.0009258744869580812,-0.0009258744869580812,101
circle_r15_v5,5.0,0.0,0.0,0,central,0.003702880745525831,-0.0037028807455258307,101
circle_r15_v5,5.0,0.0,0.0,0,cubic_global,6.882036403286472e-06,-1.2725306494599298e-06,101
circle_r15_v5,5.0,0.0,0.0,0,smoothing_spline,0.22285972718154765,0.031985899073164674,101
circle_r15_v5,5.0,0.0,0.0,0,savgol_w5p2,0.012581897479680632,-0.01258189747968063,101
circle_r15_v5,5.0,0.0,0.0,0,savgol_w7p3,2.0509666370913327e-05,-2.050966637091333e-05,101
circle_r15_v5,5.0,0.0,0.0,0,savgol_w9p3,6.532057970136259e-05,-6.532057970136259e-05,101
circle_r15_v5,5.0,0.0,0.0,0,savgol_w11p3,0.00015633984048660506,-0.00015633984048660506,101
circle_r15_v5,5.0,0.0,0.0,0,family_a_W3,2.050966638051737e-05,-2.050966638051737e-05,101
circle_r15_v5,5.0,0.0,0.0,0,family_a_W5,0.0001563398404923636,-0.00015633984049236358,101
circle_r15_v5,5.0,0.0,0.0,0,family_a_W7,0.0005701689890805934,-0.0005698498256690181,101
circle_r15_v5,5.0,0.0,0.0,0,family_a_midspan_W5,0.00031704454151893543,0.0003170445415189355,101
circle_r15_v5,5.0,0.0,0.0,1,forward,0.0009258744869580812,-0.0009258744869580812,101
circle_r15_v5,5.0,0.0,0.0,1,central,0.003702880745525831,-0.0037028807455258307,101
circle_r15_v5,5.0,0.0,0.0,1,cubic_global,6.882036403286472e-06,-1.2725306494599298e-06,101
circle_r15_v5,5.0,0.0,0.0,1,smoothing_spline,0.22285972718154765,0.031985899073164674,101
circle_r15_v5,5.0,0.0,0.0,1,savgol_w5p2,0.012581897479680632,-0.01258189747968063,101
circle_r15_v5,5.0,0.0,0.0,1,savgol_w7p3,2.0509666370913327e-05,-2.050966637091333e-05,101
circle_r15_v5,5.0,0.0,0.0,1,savgol_w9p3,6.532057970136259e-05,-6.532057970136259e-05,101
circle_r15_v5,5.0,0.0,0.0,1,savgol_w11p3,0.00015633984048660506,-0.00015633984048660506,101
circle_r15_v5,5.0,0.0,0.0,1,family_a_W3,2.050966638051737e-05,-2.050966638051737e-05,101
circle_r15_v5,5.0,0.0,0.0,1,family_a_W5,0.0001563398404923636,-0.00015633984049236358,101
circle_r15_v5,5.0,0.0,0.0,1,family_a_W7,0.0005701689890805934,-0.0005698498256690181,101
circle_r15_v5,5.0,0.0,0.0,1,family_a_midspan_W5,0.00031704454151893543,0.0003170445415189355,101
circle_r15_v5,5.0,0.0,0.0,2,forward,0.0009258744869580812,-0.0009258744869580812,101
circle_r15_v5,5.0,0.0,0.0,2,central,0.003702880745525831,-0.0037028807455258307,101
circle_r15_v5,5.0,0.0,0.0,2,cubic_global,6.882036403286472e-06,-1.2725306494599298e-06,101
circle_r15_v5,5.0,0.0,0.0,2,smoothing_spline,0.22285972718154765,0.031985899073164674,101
circle_r15_v5,5.0,0.0,0.0,2,savgol_w5p2,0.012581897479680632,-0.01258189747968063,101
circle_r15_v5,5.0,0.0,0.0,2,savgol_w7p3,2.0509666370913327e-05,-2.050966637091333e-05,101
circle_r15_v5,5.0,0.0,0.0,2,savgol_w9p3,6.532057970136259e-05,-6.532057970136259e-05,101
circle_r15_v5,5.0,0.0,0.0,2,savgol_w11p3,0.00015633984048660506,-0.00015633984048660506,101
circle_r15_v5,5.0,0.0,0.0,2,family_a_W3,2.050966638051737e-05,-2.050966638051737e-05,101
circle_r15_v5,5.0,0.0,0.0,2,family_a_W5,0.0001563398404923636,-0.00015633984049236358,101
circle_r15_v5,5.0,0.0,0.0,2,family_a_W7,0.0005701689890805934,-0.0005698498256690181,101
circle_r15_v5,5.0,0.0,0.0,2,family_a_midspan_W5,0.00031704454151893543,0.0003170445415189355,101
